,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,lon,lat,conv_rate,conv_angle,trench_velocity,trench_velocity_angle,arc_length,trench_azimuth_angle,subducting_pid,trench_pid,age,lon_fix,lat_fix,fix_age_polarity,near_distance,conv_angle_polarity
21,21,21,21,21,120.08428887296314,-9.307889985400925,6.604729323006264,14.416565702370685,2.2190201421205016,103.21224646185998,0.0570378386391458,359.5018294957402,801.0,651.0,151.5111083984375,478.8808183774087,-12.370735976349446,0.0,1982144.4080439853,1.0
22,22,22,22,22,122.11209686568834,-9.28494059227024,6.439429040570009,14.794974789931947,2.1856147629804354,98.73200414217806,0.0544313362123385,359.1877911552596,801.0,651.0,151.5111083984375,478.8808183774087,-12.370735976349446,0.0,2203398.966467165,1.0
23,23,23,23,23,124.0841717433187,-8.85894503956749,6.269431465276757,28.496717433075865,2.1293693615935534,106.92209972336752,0.0565556646226023,345.92236776468224,801.0,651.0,151.5111083984375,478.8808183774087,-12.370735976349446,0.0,3467059.4879060527,1.0
24,24,24,24,24,126.0518164217226,-8.397987080806407,6.102400654312655,26.5302303764938,2.0865018895281486,99.33931701692336,0.0570545859255559,348.42191885910773,801.0,651.0,151.5111083984375,478.8808183774087,-12.370735976349446,0.0,3654800.3349136556,1.0
25,25,25,25,25,128.0302965341713,-7.991574751665998,5.925840395185721,27.385716994411503,2.064635676846239,94.29249995686216,0.0570545858860105,348.14051833653343,801.0,651.0,151.5111083984375,478.8808183774087,-12.370735976349446,0.0,4033173.3094250336,1.0
26,26,26,26,26,129.9858901695285,-7.498438577229248,5.743995738007532,32.5503572292058,2.0516801420169206,93.1528083701635,0.0554675542853223,343.7430381331632,801.0,651.0,151.5111083984375,478.8808183774087,-12.370735976349446,0.0,4635583.283226782,1.0
27,27,27,27,27,131.60902506621105,-6.374714462790342,5.617970885778066,66.0420595458394,1.9915944433231296,120.187386038655,0.0547662029760571,311.6866643976834,801.0,651.0,151.5111083984375,478.8808183774087,-12.370735976349446,0.0,1234060.953116165,1.0
28,28,28,28,28,120.6140995778173,1.4555791982146515,4.475988822520116,-26.232149181147623,2.447201244542393,179.4625883378553,0.0561068904313672,173.6859011658278,645.0,669.0,37.204689025878906,480.4655766693487,2.34944283554314,0.0,907726.8219720379,0.0
29,29,29,29,29,122.55804494802784,1.497326112319424,4.833992380600398,-29.632200898161987,2.834793258398228,174.28597438090844,0.056553160012119,179.6848795885675,645.0,669.0,36.18037033081055,482.5506172545065,2.3966341098827644,0.0,706403.3222960767,0.0
30,30,30,30,30,119.8795391478722,13.977744729857788,0.0,0.0,-2.602601854902545,47.48366200352724,0.0565946629589967,73.83645700242909,602.0,612.0,22.27392196655273,479.6570672661298,13.946425282860918,0.0,588901.2498878142,0.0
31,31,31,31,31,119.52243836569282,15.931391583710896,0.0,0.0,-2.609865083517777,32.408548721751266,0.0559009704980106,88.67643807952683,602.0,612.0,20.31974220275879,479.2886960663049,15.92876350522992,0.0,509853.79273596295,0.0
32,32,32,32,32,119.8334461046002,17.842733499428967,0.0,0.0,-2.615902836213604,0.8494895232208246,0.0555743708647897,120.26815694236797,602.0,612.0,31.809520721435547,479.0153815126965,18.181748298223933,0.0,2811418.939870388,0.0
33,33,33,33,33,120.39149793086057,19.706231764517323,0.0,0.0,-2.619661164616085,29.596993271872435,0.0563394061736906,91.68142456072788,602.0,612.0,38.27519989013672,484.2077722154152,19.6043816716728,1.0,2794429.454978052,0.0
34,34,34,34,34,128.3047223776711,4.221800490005481,0.9384458276142956,-11.21475938709081,-3.385891114610096,73.55248928234674,0.0558429476644086,242.38810648807527,608.0,678.0,66.74353790283203,488.7043632839059,4.325979099737901,0.0,907726.8219720379,1.0
35,35,35,35,35,127.7595339364176,6.119925237175382,0.910256699665974,-30.793882035831544,-3.4359051112915093,53.18388676972387,0.0565139632422931,261.1718691253596,608.0,678.0,72.43778991699219,487.98298865047695,6.137166155075285,0.0,947194.1243597792,1.0
36,36,36,36,36,127.44139664742949,8.094390110142704,0.8841024522533579,-25.26591567154501,-3.49556343046844,58.42861745011983,0.056522571141893,254.5957968766807,608.0,678.0,78.50231170654297,487.6603638901509,8.124236008395547,0.0,3263381.6711543854,1.0
37,37,37,37,37,126.90197094808912,10.022150820727784,0.8540809517194312,-26.2202510040714,-3.5498048987029924,57.03151732884686,0.0565225711933383,254.507873156742,608.0,678.0,74.76336669921875,487.1220308040913,10.052159472271518,0.0,3327088.5002336386,1.0
38,38,38,38,38,126.35609108368702,11.949030786536992,0.8251142787255259,-27.21519422088353,-3.601664512922817,55.78056975531718,0.0565225714810273,254.40594275284525,608.0,678.0,71.11293029785156,486.5774912289074,11.979228559594816,0.0,3402945.0636981004,1.0
39,39,39,39,39,125.32476238767116,13.673071616310134,0.7918571155954319,-12.371265748373942,-3.6344485672694633,69.77259968361902,0.057281535918922,238.7895362877869,608.0,678.0,72.4053726196289,485.7209542020738,13.789496199653206,0.0,3511251.3539910354,1.0
40,40,40,40,40,124.25005812087852,15.381222966766115,0.7575225787538375,-12.94150237327585,-3.667542821727912,68.41311613386776,0.057281535985646,238.51849975412813,608.0,678.0,71.91810607910156,484.4490305526797,15.439906699179922,0.0,495322.00860647415,1.0
41,41,41,41,41,137.76983761522652,8.15539775662372,5.277976362751536,-18.276542246955625,2.9978964344278367,98.4439259336735,0.0564612332089588,309.6263066062859,901.0,699.0,101.06906127929688,497.9447133900108,8.083692502575033,0.0,1127340.4793552877,1.0
42,42,42,42,42,138.66569784703978,9.93665502421785,8.836646377189659,-27.695787403180844,2.803035979173187,106.20892268305492,0.0564953329985801,287.6782990101016,901.0,699.0,139.9812774658203,498.88312798758847,9.902500134837382,0.0,1273359.815706329,1.0
43,43,43,43,43,140.0498644688889,10.834176333024924,-8.630288392995999,-102.18711315951715,-3.088910046772484,24.83699828271241,0.0564994655024128,358.951535342822,901.0,699.0,142.0600128173828,500.0540499868477,10.721779946356168,0.0,2267781.307301459,0.0
44,44,44,44,44,142.05219304980017,11.14456612632753,-8.712111258551221,-94.7779604999518,-3.76072729992818,30.616790361297856,0.0563765715780603,347.14025820891493,901.0,699.0,145.7628631591797,502.1031560517445,11.03496947187516,0.0,40030173.59204114,0.0
45,45,45,45,45,143.92831678840628,11.919940239493853,8.670799960995588,-87.78857071435955,-4.348181358816743,35.80330107572946,0.0572692217313522,335.8819891358178,901.0,699.0,150.05276489257812,504.2093727575484,11.509470831935303,0.0,40030173.59204114,0.0
46,46,46,46,46,145.60645771013387,13.020960078277522,8.548462294794653,-73.70442462959693,-4.882466336187102,48.29109313313522,0.0565109572434804,317.59342977106087,901.0,699.0,152.01388549804688,506.0724048401101,12.688756646227604,0.0,40030173.59204114,0.0
47,47,47,47,47,146.86398272755312,14.544455947155988,8.278020133896808,-51.82016058014192,-5.303101243113282,67.9878930601184,0.0571814902059017,291.6875404658518,901.0,699.0,152.34628295898438,507.7260194066419,14.29431791247405,0.0,2870718.0654248325,1.0
48,48,48,48,48,147.30000000000004,16.464241613327307,7.782485283207496,-33.49551605006876,-5.507561750248962,82.54865221238413,0.055882353347015,270.00000000000364,901.0,699.0,149.61839294433594,508.2377665841981,16.463068331914844,0.0,2418167.645401487,1.0
49,49,49,49,49,147.3,18.46392190644998,7.173302132808649,-36.77968075013649,-5.655095528992137,74.94755186271301,0.0565217393017044,269.9999999999966,901.0,699.0,145.0398406982422,508.2481194641804,18.46259633374365,0.0,2523708.298328763,1.0
50,50,50,50,50,147.1662287663748,20.44757933101205,6.5538013580306425,-24.706737934176807,-5.847393666711405,83.33094655704872,0.054669975697124,254.30512542792167,901.0,699.0,143.92982482910156,507.3973229504679,20.47795111949924,0.0,2411468.3210070105,1.0
